data_mode,data_source,scale_factor,query_id,query_type,mechanism,epsilon,gsq,n_runs,n_total,n_valid,n_ok,n_success,n_not_applicable,n_failed,mean_abs_error,median_abs_error,trimmed_mean_abs_error,mean_rel_error,median_rel_error,rmse,bias,std_error,p90_abs_error,p95_abs_error,mean_runtime_sec,timeout_rate
real,real_tpch,0.1,q3_spja_order_count,SPJA,DirectLaplace,1.0,524288.0,30,30,30,30,0,0,0,440548.5022596133,246578.46557334834,299525.1742202771,362.29317620033993,202.7783433991351,631942.1264179853,44619.7905912152,630364.9144973736,1134373.6646139934,1193806.0033920764,0.012288069978239894,0.0
real,real_tpch,0.1,q3_spja_order_count,SPJA,FixedTau,1.0,,180,180,180,180,0,0,0,24468.941470718277,2052.4904370168797,5168.758782600074,20.122484762103845,1.6879033199151974,66612.5469778212,2478.27206042516,66566.42984618412,63851.82892856039,112735.37842865048,0.03440740497430342,0.0
real,real_tpch,0.1,q3_spja_order_count,SPJA,R2T,1.0,524288.0,30,30,30,30,0,0,0,307.9319975813249,251.21887866010843,245.2129232984252,0.2532335506425369,0.20659447258232594,458.1391475178853,-141.0478673194178,435.886427424689,328.52282654806675,371.91022055571284,0.49205066997092217,0.0
real,real_tpch,0.1,q3_spja_order_count,SPJA,ShiftedInverseCount,1.0,,30,30,0,0,0,30,0,,,,,,,,,,,0.012285363305515247,0.0
real,real_tpch,0.1,q3_spja_order_count,SPJA,ShiftedInverseSum,1.0,,30,30,0,0,0,30,0,,,,,,,,,,,0.012284699972951695,0.0
real,real_tpch,0.1,q5_sja_revenue,SJA,DirectLaplace,1.0,524288.0,30,30,30,30,0,0,0,440548.5022596133,246578.4655733481,299525.1742202774,0.014550783280059735,0.00814418797404765,631942.1264179851,44619.79059121485,630364.9144973734,1134373.6646139924,1193806.0033920757,0.012054179994932645,0.0
real,real_tpch,0.1,q5_sja_revenue,SJA,FixedTau,1.0,,180,180,180,180,0,0,0,21223249.558956224,27046306.172638677,24484014.833171196,0.7009782197579987,0.893306724743543,23933972.62400934,-21223249.558956224,11063847.600409754,30192744.18044838,30192812.664650127,0.01640549777221163,0.0
real,real_tpch,0.1,q5_sja_revenue,SJA,R2T,1.0,524288.0,30,30,30,30,0,0,0,10495306.198334044,10558549.473867057,10419360.408108506,0.34664724807038966,0.3487360968384185,10604949.365543429,-10495306.198334044,1521019.016630293,12307869.009224275,13136562.576921452,0.10229542999198502,0.0
real,real_tpch,0.1,q5_sja_revenue,SJA,ShiftedInverseCount,1.0,,30,30,0,0,0,30,0,,,,,,,,,,,0.012050499994074905,0.0
real,real_tpch,0.1,q5_sja_revenue,SJA,ShiftedInverseSum,1.0,,30,30,30,0,30,0,0,5383830.386004583,5377751.4636013415,5392713.479814609,0.1778213948329087,0.17762061539089,5390575.2012952585,-5383830.386004583,269576.2889297864,5762231.550387144,5789631.373514368,0.012307189997712416,0.0
real,real_tpch,0.1,q7_sja_revenue,SJA,DirectLaplace,1.0,524288.0,30,30,30,30,0,0,0,440548.5022596133,246578.4655733481,299525.1742202774,0.02034664423698426,0.0113881769879809,631942.1264179851,44619.79059121485,630364.9144973734,1134373.6646139924,1193806.0033920757,0.010356383349668801,0.0
real,real_tpch,0.1,q7_sja_revenue,SJA,FixedTau,1.0,,180,180,180,180,0,0,0,19273289.816522907,21230299.20033868,20784448.612826746,0.8901330254483396,0.9805171114155065,19641272.93465915,-19273289.816522907,3784164.655784482,21641232.04374838,21641300.52795013,0.016959362795104276,0.0
real,real_tpch,0.1,q7_sja_revenue,SJA,R2T,1.0,524288.0,30,30,30,30,0,0,0,20609264.429765034,21185867.44090829,21058212.01882159,0.9518347450679915,0.9784650395157803,20669777.831322797,-20609264.429765034,1580485.7671820745,21644350.224533245,21649444.024957165,0.14954714001214595,0.0
