data_mode,data_source,scale_factor,query_id,query_type,mechanism,epsilon,gsq,n_runs,n_total,n_valid,n_ok,n_success,n_not_applicable,n_failed,mean_abs_error,median_abs_error,trimmed_mean_abs_error,mean_rel_error,median_rel_error,rmse,bias,std_error,p90_abs_error,p95_abs_error,mean_runtime_sec,timeout_rate
real,real_tpch,0.1,q10_spja_customer_count,SPJA,FixedTau,1.0,512.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,6.679988693116327,0.7307968906190505,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.06751711832475844,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,FixedTau,1.0,1024.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,6.679988693116327,0.7307968906190505,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.07223890833653662,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,FixedTau,1.0,4096.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,6.679988693116327,0.7307968906190505,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.07861260000548397,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,FixedTau,1.0,16384.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,6.679988693116327,0.7307968906190505,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.07605086334127309,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,FixedTau,1.0,65536.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,6.679988693116327,0.7307968906190505,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.13122067499546874,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,FixedTau,1.0,262144.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,6.679988693116327,0.7307968906190505,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.08803361499061181,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,FixedTau,1.0,524288.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,6.679988693116327,0.7307968906190505,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.09047042497404614,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,FixedTau,1.0,1048576.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,6.679988693116327,0.7307968906190505,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.08997065335182315,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,256.0,10,10,10,10,0,0,0,67.15053619429845,30.95962394086814,31.620103961220366,0.01782599845879964,0.008218641874400849,128.76508416473908,12.049405020520226,128.2000730834573,81.27349193447364,238.6365990042832,0.6492204999754904,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,512.0,10,10,10,10,0,0,0,62.929790099786985,35.88962425438399,36.63266427728028,0.01670554555343425,0.00952737569800475,103.93653047271137,-0.9670676483467104,103.93203138045742,78.81811530748413,194.31586378234255,0.6959335999912583,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,1024.0,10,10,10,10,0,0,0,57.38408763648185,40.93096543922684,41.75656546466735,0.01523336544637155,0.0108656664293142,77.1134586605639,-15.508910254396323,75.53779987076388,75.037782311701,142.20683461106418,0.7806309699983103,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,4096.0,10,10,10,10,0,0,0,48.584356242202055,48.72134098619222,48.452759412367264,0.012897360297903341,0.0129337247109615,50.28744641250122,-48.584356242202055,12.976424593122077,61.884322937757766,68.10288655674829,0.9560630299994954,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,16384.0,10,10,10,10,0,0,0,62.631797923324214,62.01396292761524,63.16980296323194,0.01662643958675977,0.0164624271111269,64.08003432318876,-62.631797923324214,13.5465378511607,75.19098977012926,82.02872891303645,1.062564620008925,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,65536.0,10,10,10,10,0,0,0,73.71569990864832,73.00960277069521,74.33056281139996,0.019568808045831727,0.01938136521653705,75.32389547599608,-73.71569990864832,15.481757544183699,88.069062019283,95.88362103974819,1.602466790008475,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,262144.0,10,10,10,10,0,0,0,85.0502570390444,84.25589775884714,85.74197780463994,0.02257771623016836,0.02236684304721185,86.81530578468806,-85.0502570390444,17.416977237206613,101.19778941350827,109.9891683115317,1.6310006899846485,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,524288.0,10,10,10,10,0,0,0,90.80254852312628,89.96405817180698,91.53269822014386,0.02410473812665942,0.023882149766872002,92.64499911238339,-90.80254852312628,18.384587083718138,107.84716602950479,117.12695486630733,1.7740683199750493,0.0
real,real_tpch,0.1,q10_spja_customer_count,SPJA,R2T,1.0,1048576.0,10,10,10,10,0,0,0,96.6074959120945,95.72487448965308,97.37607454053409,0.025645738229916188,0.025411434693297798,98.52672628496161,-96.6074959120945,19.352196930229585,114.54919855038756,124.31739732596921,1.8095065400149906,0.0
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,256.0,10,10,10,10,0,0,0,221.217735445883,186.20927844677067,187.72897099323245,0.07011655640123071,0.05902037351720145,275.1540429442578,119.7932981614866,247.70812070693938,439.44478647330186,496.4329211899654,0.01243216998700514,0.0
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,512.0,10,10,10,10,0,0,0,442.4354708917661,372.41855689354134,375.4579419864649,0.14023311280246148,0.1180407470344029,550.3080858885157,239.58659632297332,495.4162414138788,878.8895729466041,992.865842379931,0.011905659994226828,0.0
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,1024.0,10,10,10,10,0,0,0,884.8709417835323,744.8371137870829,750.9158839729301,0.280466225604923,0.23608149406880602,1100.6161717770315,479.17319264594664,990.8324828277576,1757.779145893208,1985.7316847598618,0.012117859974387041,0.0
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,4096.0,10,10,10,10,0,0,0,3539.4837671341293,2979.3484551483316,3003.6635358917197,1.1218649024196925,0.9443259762752241,4402.464687108127,1916.6927705837873,3963.329931311031,7031.1165835728325,7942.926739039448,0.0132819000195013,0.0
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,16384.0,10,10,10,10,0,0,0,14157.935068536517,11917.393820593326,12014.654143566879,4.48745960967877,3.7773039051008963,17609.858748432507,7666.771082335149,15853.319725244124,28124.46633429133,31771.706956157792,0.013264930012519419,0.0
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,65536.0,10,10,10,10,0,0,0,56631.74027414607,47669.575282373306,48058.616574267515,17.94983843871508,15.109215620403582,70439.43499373003,30667.084329340596,63413.2789009765,112497.86533716532,127086.82782463117,0.01277539000438987,0.0
